timestamp,filename,density,speed
1538204400.0,20180929_032529_512_0193.jpg,7.5518,343.83
1536382800.0,20180908_012529_512_0193.jpg,7.5518,343.83
1533787200.0,20180809_002505_512_0193.jpg,7.5518,343.83
1519070400.0,20180219_151117_512_0193.jpg,3.6569,542.93
1537804800.0,20180924_124105_512_0193.jpg,7.5518,343.83
1545145200.0,20181218_101117_512_0193.jpg,7.5518,343.83
1525932000.0,20180510_025453_512_0193.jpg,2.7316,547.2
1536289200.0,20180906_235517_512_0193.jpg,7.5518,343.83
1523574000.0,20180412_191041_512_0193.jpg,1.7484,505.47
1522224000.0,20180328_041029_512_0193.jpg,1.7377,392.84
1539050400.0,20181008_224105_512_0193.jpg,7.5518,343.83
1518674400.0,20180215_014017_512_0193.jpg,7.8411,303.41
1519203600.0,20180221_041053_512_0193.jpg,5.9986,385.12
1517904000.0,20180206_032529_512_0193.jpg,6.2964,409.64
1530280800.0,20180629_101029_512_0193.jpg,7.5518,343.83
1521774000.0,20180322_234105_512_0193.jpg,6.8209,415.42
1538654400.0,20181004_084005_512_0193.jpg,7.5518,343.83
1533495600.0,20180805_151105_512_0193.jpg,7.5518,343.83
1520164800.0,20180304_072617_512_0193.jpg,-9999.9,-9999.9
1531987200.0,20180719_041105_512_0193.jpg,7.5518,343.83
1541930400.0,20181111_055541_512_0193.jpg,7.5518,343.83
1544457600.0,20181210_111053_512_0193.jpg,7.5518,343.83
1542182400.0,20181114_031029_512_0193.jpg,7.5518,343.83
1540411200.0,20181024_162541_512_0193.jpg,7.5518,343.83
1526068800.0,20180511_165517_512_0193.jpg,5.216,417.75
1518339600.0,20180211_042653_512_0193.jpg,6.8483,311.69
1539950400.0,20181019_082641_512_0193.jpg,7.5518,343.83
1537866000.0,20180925_054017_512_0193.jpg,7.5518,343.83
1537974000.0,20180926_114029_512_0193.jpg,7.5518,343.83
1536559200.0,20180910_022504_512_0193.jpg,7.5518,343.83
1540044000.0,20181020_105505_512_0193.jpg,7.5518,343.83
1523188800.0,20180408_081041_512_0193.jpg,4.128,352.0
1516978800.0,20180126_105605_512_0193.jpg,11.478,457.41
1539651600.0,20181015_211029_512_0193.jpg,7.5518,343.83
1526983200.0,20180522_061105_512_0193.jpg,11.516,296.95
1538596800.0,20181003_162324_512_0193.jpg,7.5518,343.83
1534521600.0,20180817_122553_512_0193.jpg,7.5518,343.83
1528988400.0,20180614_111029_512_0193.jpg,7.5518,343.83
1524848400.0,20180427_134029_512_0193.jpg,10.319,374.03
1543363200.0,20181127_195541_512_0193.jpg,7.5518,343.83
1523088000.0,20180407_043941_512_0193.jpg,6.4259,330.21
1544436000.0,20181210_055529_512_0193.jpg,7.5518,343.83
1521540000.0,20180320_061053_512_0193.jpg,2.0201,436.53
1542096000.0,20181113_033929_512_0193.jpg,7.5518,343.83
1520053200.0,20180303_002617_512_0193.jpg,8.1907,300.32
1534096800.0,20180812_142517_512_0193.jpg,7.5518,343.83
1538532000.0,20181002_224105_512_0193.jpg,7.5518,343.83
1541822400.0,20181109_234053_512_0193.jpg,7.5518,343.83
1527105600.0,20180523_162529_512_0193.jpg,4.6223,494.29
1528491600.0,20180608_174041_512_0193.jpg,8.1186,349.64
1515178800.0,20180105_142629_512_0193.jpg,12.307,331.52
1534752000.0,20180820_045505_512_0193.jpg,7.5518,343.83
1523941200.0,20180417_015605_512_0193.jpg,9.0074,279.32
1522141200.0,20180327_055517_512_0193.jpg,1.7285,529.43
1545922800.0,20181227_101105_512_0193.jpg,7.5518,343.83
1537869600.0,20180925_063953_512_0193.jpg,7.5518,343.83
1520074800.0,20180303_065617_512_0193.jpg,10.772,323.06
1533866400.0,20180809_225541_512_0193.jpg,7.5518,343.83
1524542400.0,20180424_001117_512_0193.jpg,2.7617,365.34
1525024800.0,20180429_145541_512_0193.jpg,3.9155,339.34
1530709200.0,20180704_092505_512_0193.jpg,7.5518,343.83
1525791600.0,20180508_111117_512_0193.jpg,2.7214,618.93
1529002800.0,20180614_152453_512_0193.jpg,7.5518,343.83
1531105200.0,20180708_234041_512_0193.jpg,7.5518,343.83
1524042000.0,20180418_051053_512_0193.jpg,8.0475,302.73
1533963600.0,20180811_014041_512_0193.jpg,7.5518,343.83
1532098800.0,20180720_114053_512_0193.jpg,7.5518,343.83
1523991600.0,20180417_155553_512_0193.jpg,7.0052,295.04
1528005600.0,20180603_022605_512_0193.jpg,1.718,610.31
1519844400.0,20180228_145517_512_0193.jpg,3.5023,407.74
1540994400.0,20181031_102553_512_0193.jpg,7.5518,343.83
1540879200.0,20181030_021041_512_0193.jpg,7.5518,343.83
1540702800.0,20181028_015517_512_0193.jpg,7.5518,343.83
1540281600.0,20181023_044105_512_0193.jpg,7.5518,343.83
1522555200.0,20180401_004041_512_0193.jpg,4.39,407.77
1528880400.0,20180613_055605_512_0193.jpg,7.5518,343.83
1521219600.0,20180316_134105_512_0193.jpg,5.6443,417.36
1524477600.0,20180423_062541_512_0193.jpg,2.1886,386.59
1520877600.0,20180312_141129_512_0193.jpg,3.6378,349.52
1532530800.0,20180725_110941_512_0193.jpg,7.5518,343.83
1519776000.0,20180227_195541_512_0193.jpg,3.4058,473.81
1529272800.0,20180617_181017_512_0193.jpg,7.5518,343.83
1540155600.0,20181021_172553_512_0193.jpg,7.5518,343.83
1534824000.0,20180821_001117_512_0193.jpg,7.5518,343.83
1524200400.0,20180420_011105_512_0193.jpg,29.944,364.76
1537812000.0,20180924_142453_512_0193.jpg,7.5518,343.83
1541710800.0,20181108_163941_512_0193.jpg,7.5518,343.83
1526454000.0,20180516_034041_512_0193.jpg,6.976,319.66
1520892000.0,20180312_185529_512_0193.jpg,3.8939,347.46
1529607600.0,20180621_154053_512_0193.jpg,7.5518,343.83
1522843200.0,20180404_081117_512_0193.jpg,10.197,330.7
1542114000.0,20181113_081041_512_0193.jpg,7.5518,343.83
1515222000.0,20180106_025541_512_0193.jpg,9.1391,308.3
1528671600.0,20180610_191017_512_0193.jpg,7.5518,343.83
1521990000.0,20180325_111041_512_0193.jpg,6.1658,444.56
1529697600.0,20180622_165453_512_0193.jpg,7.5518,343.83
1535241600.0,20180825_201053_512_0193.jpg,7.5518,343.83
1532624400.0,20180726_132505_512_0193.jpg,7.5518,343.83
1536080400.0,20180904_135629_512_0193.jpg,7.5518,343.83
1530730800.0,20180704_154117_512_0193.jpg,7.5518,343.83
1527771600.0,20180531_091105_512_0193.jpg,11.273,354.05
1528714800.0,20180611_075553_512_0193.jpg,7.5518,343.83
1515106800.0,20180104_181053_512_0193.jpg,6.19,368.75
1530309600.0,20180629_182605_512_0193.jpg,7.5518,343.83
1524992400.0,20180429_054017_512_0193.jpg,4.171,353.58
1518145200.0,20180208_225605_512_0193.jpg,9.6877,356.29
1543993200.0,20181205_022553_512_0193.jpg,7.5518,343.83
1535562000.0,20180829_132453_512_0193.jpg,7.5518,343.83
1541858400.0,20181110_094053_512_0193.jpg,7.5518,343.83
1539619200.0,20181015_125553_512_0193.jpg,7.5518,343.83
1543680000.0,20181201_112429_512_0193.jpg,7.5518,343.83
1521331200.0,20180317_202617_512_0193.jpg,3.0592,492.94
1541743200.0,20181109_011053_512_0193.jpg,7.5518,343.83
1531638000.0,20180715_034017_512_0193.jpg,7.5518,343.83
1534464000.0,20180816_204005_512_0193.jpg,7.5518,343.83
1539907200.0,20181018_205541_512_0193.jpg,7.5518,343.83
1545850800.0,20181226_142629_512_0193.jpg,7.5518,343.83
1532887200.0,20180729_142517_512_0193.jpg,7.5518,343.83
1539234000.0,20181011_014153_512_0193.jpg,7.5518,343.83
1519473600.0,20180224_075617_512_0193.jpg,3.6063,455.08
1542420000.0,20181116_212517_512_0193.jpg,7.5518,343.83
1526522400.0,20180516_224053_512_0193.jpg,21.639,361.77
1531944000.0,20180718_162553_512_0193.jpg,7.5518,343.83
1530054000.0,20180626_195529_512_0193.jpg,7.5518,343.83
1517432400.0,20180131_164117_512_0193.jpg,8.9645,403.68
1517526000.0,20180201_185605_512_0193.jpg,7.922,371.46
1526965200.0,20180522_015517_512_0193.jpg,12.376,293.5
1531350000.0,20180711_190824_512_0193.jpg,7.5518,343.83
1536066000.0,20180904_094005_512_0193.jpg,7.5518,343.83
1515744000.0,20180112_035617_512_0193.jpg,6.7424,338.5
1517918400.0,20180206_072605_512_0193.jpg,6.1863,399.0
1533110400.0,20180801_045505_512_0193.jpg,7.5518,343.83
1523311200.0,20180409_181117_512_0193.jpg,5.3418,475.8
1542398400.0,20181116_151105_512_0193.jpg,7.5518,343.83
1538744400.0,20181005_091105_512_0193.jpg,7.5518,343.83
1527386400.0,20180526_222529_512_0193.jpg,12.16,339.01
1543111200.0,20181124_212517_512_0193.jpg,7.5518,343.83
1527944400.0,20180602_094041_512_0193.jpg,3.9486,594.4
1522166400.0,20180327_122529_512_0193.jpg,1.5431,516.87
1523797200.0,20180415_094029_512_0193.jpg,4.7794,334.32
1541275200.0,20181103_165641_512_0193.jpg,7.5518,343.83
1542769200.0,20181120_225605_512_0193.jpg,7.5518,343.83
1517572800.0,20180202_074041_512_0193.jpg,7.6255,355.68
1519502400.0,20180224_154017_512_0193.jpg,2.6642,428.2
1524859200.0,20180427_164029_512_0193.jpg,10.497,374.93
1541592000.0,20181107_075553_512_0193.jpg,7.5518,343.83
1518447600.0,20180212_102529_512_0193.jpg,12.405,336.32
1545357600.0,20181220_211117_512_0193.jpg,7.5518,343.83
1517925600.0,20180206_094053_512_0193.jpg,5.5313,400.36
1537171200.0,20180917_041041_512_0193.jpg,7.5518,343.83
1543759200.0,20181202_092453_512_0193.jpg,7.5518,343.83
1515726000.0,20180111_224053_512_0193.jpg,5.1049,342.57
1544702400.0,20181213_072529_512_0193.jpg,7.5518,343.83
1523228400.0,20180408_192605_512_0193.jpg,11.534,349.36
1524121200.0,20180419_032453_512_0193.jpg,10.513,291.48
1531072800.0,20180708_145553_512_0193.jpg,7.5518,343.83
1517583600.0,20180202_105541_512_0193.jpg,10.547,348.57
1526986800.0,20180522_072629_512_0193.jpg,9.5133,300.11
1521982800.0,20180325_091117_512_0193.jpg,5.651,453.11
1515765600.0,20180112_092553_512_0193.jpg,9.003,335.26
1520053200.0,20180303_003941_512_0193.jpg,8.1907,300.32
1543644000.0,20181201_014105_512_0193.jpg,7.5518,343.83
1521331200.0,20180317_205541_512_0193.jpg,3.0592,492.94
1542067200.0,20181112_191053_512_0193.jpg,7.5518,343.83
1544155200.0,20181206_234029_512_0193.jpg,7.5518,343.83
1531605600.0,20180714_185529_512_0193.jpg,7.5518,343.83
1544648400.0,20181212_162641_512_0193.jpg,7.5518,343.83
1531202400.0,20180710_025541_512_0193.jpg,7.5518,343.83
1523314800.0,20180409_192505_512_0193.jpg,5.9951,459.77
1541548800.0,20181106_194029_512_0193.jpg,7.5518,343.83
1533902400.0,20180810_081017_512_0193.jpg,7.5518,343.83
1529229600.0,20180617_064053_512_0193.jpg,7.5518,343.83
1515913200.0,20180114_025605_512_0193.jpg,5.5644,555.59
1534568400.0,20180818_015605_512_0193.jpg,7.5518,343.83
1529935200.0,20180625_104029_512_0193.jpg,7.5518,343.83
1516946400.0,20180126_011129_512_0193.jpg,14.333,460.54
1538938800.0,20181007_154105_512_0193.jpg,7.5518,343.83
1519682400.0,20180226_173953_512_0193.jpg,8.8978,389.47
1545559200.0,20181223_054053_512_0193.jpg,7.5518,343.83
1515859200.0,20180113_114017_512_0193.jpg,31.185,339.77
1514991600.0,20180103_104105_512_0193.jpg,11.229,350.9
1539313200.0,20181011_231053_512_0193.jpg,7.5518,343.83
1532894400.0,20180729_165541_512_0193.jpg,7.5518,343.83
1523804400.0,20180415_111041_512_0193.jpg,3.6787,321.9
1522735200.0,20180403_021041_512_0193.jpg,1.6305,380.1
1515906000.0,20180114_004105_512_0193.jpg,6.0989,560.31
1540900800.0,20181030_084105_512_0193.jpg,7.5518,343.83
1540911600.0,20181030_112653_512_0193.jpg,7.5518,343.83
1514872800.0,20180102_015529_512_0193.jpg,5.1136,407.47
1530000000.0,20180626_044105_512_0193.jpg,7.5518,343.83
1525417200.0,20180504_032617_512_0193.jpg,5.3988,334.29
1521183600.0,20180316_034053_512_0193.jpg,4.5635,489.71
1541656800.0,20181108_014029_512_0193.jpg,7.5518,343.83
1527706800.0,20180530_155324_512_0193.jpg,7.7647,366.97
1518886800.0,20180217_121117_512_0193.jpg,4.1263,494.47
1539010800.0,20181008_115617_512_0193.jpg,7.5518,343.83
1544047200.0,20181205_175541_512_0193.jpg,7.5518,343.83
1523322000.0,20180409_212517_512_0193.jpg,5.3718,481.45
1515873600.0,20180113_151129_512_0193.jpg,7.1781,465.75
1536832800.0,20180913_062517_512_0193.jpg,7.5518,343.83
1544259600.0,20181208_042641_512_0193.jpg,7.5518,343.83
1526940000.0,20180521_185605_512_0193.jpg,8.0162,305.03
1515027600.0,20180103_205553_512_0193.jpg,5.9915,365.85
